Date,Nifty50,NiftyNext50,NiftyMidcap100
18-09-2017,10153.09961,28891.30078,19088.80078
19-09-2017,10147.5498,28967.05078,19098.30078
20-09-2017,10141.15039,28886.94922,19055.15039
21-09-2017,10121.90039,28695.44922,18934.65039
22-09-2017,9964.400391,27947.25,18393.84961
25-09-2017,9872.599609,27583.55078,18151.44922
26-09-2017,9871.5,27648.09961,18260.44922
27-09-2017,9735.75,27132.75,17840.80078
28-09-2017,9768.950195,27216.5,17941.30078
29-09-2017,9788.599609,27558.90039,18107.94922
03-10-2017,9859.5,27819.44922,18201.15039
04-10-2017,9914.900391,27869.84961,18262.59961
05-10-2017,9888.700195,27951.84961,18363
06-10-2017,9979.700195,28176.15039,18528.19922
09-10-2017,9988.75,28219.15039,18524.25
10-10-2017,10016.9502,28391.59961,18678.65039
11-10-2017,9984.799805,28214.84961,18480.34961
12-10-2017,10096.40039,28528.84961,18683.30078
13-10-2017,10167.4502,28575.44922,18723.34961
16-10-2017,10230.84961,28646.44922,18779.09961
17-10-2017,10234.4502,28782.69922,18887.90039
18-10-2017,10210.84961,28740.19922,18867.5
19-10-2017,10146.5498,28588.30078,18789.90039
23-10-2017,10184.84961,28731.25,18845
24-10-2017,10207.7002,28676.84961,18908.40039
25-10-2017,10295.34961,29038.15039,19212.09961
26-10-2017,10343.7998,29154.09961,19341.40039
27-10-2017,10323.0498,29355.69922,19341.19922
30-10-2017,10363.65039,29674.75,19555.34961
31-10-2017,10335.2998,29644.15039,19578.40039
01-11-2017,10440.5,29903.69922,19686.65039
02-11-2017,10423.7998,30020.40039,19728.5
03-11-2017,10452.5,30043.90039,19778.75
06-11-2017,10451.7998,30242.19922,19807.80078
07-11-2017,10350.15039,29779.30078,19488.25
08-11-2017,10303.15039,29546.84961,19363.44922
09-11-2017,10308.9502,29741.80078,19594.80078
10-11-2017,10321.75,29654.80078,19575.94922
13-11-2017,10224.9502,29447.09961,19483.44922
14-11-2017,10186.59961,29353.59961,19442.90039
15-11-2017,10118.0498,29014.75,19230.09961
16-11-2017,10214.75,29350.5,19440.90039
17-11-2017,10283.59961,29754.59961,19642.59961
20-11-2017,10298.75,29784.94922,19798.30078
21-11-2017,10326.90039,29832.69922,19830.30078
22-11-2017,10342.2998,29791.44922,19825.80078
24-11-2017,10389.7002,29908.94922,19984.25
27-11-2017,10399.5498,29994.09961,20085.19922
28-11-2017,10370.25,30039.84961,20098.34961
29-11-2017,10361.2998,30030.34961,20035.15039
30-11-2017,10226.5498,29768.09961,19895.15039
01-12-2017,10121.7998,29471,19691.69922
04-12-2017,10127.75,29489.59961,19750.19922
05-12-2017,10118.25,29511.65039,19755.90039
06-12-2017,10044.09961,29219.65039,19551.94922
07-12-2017,10166.7002,29711.69922,19831.15039
08-12-2017,10265.65039,30001.69922,20014.75
11-12-2017,10322.25,30087,20120.59961
12-12-2017,10240.15039,29787.09961,19947
13-12-2017,10192.9502,29496.69922,19754.90039
14-12-2017,10252.09961,29508.44922,19760.59961
15-12-2017,10333.25,29759.69922,19962.30078
18-12-2017,10388.75,30042.25,20129.80078
19-12-2017,10463.2002,30473.40039,20421.75
20-12-2017,10444.2002,30480.44922,20550.19922
21-12-2017,10440.2998,30625,20771.5
22-12-2017,10493,30764.80078,20834
26-12-2017,10531.5,30899.90039,21004.69922
27-12-2017,10490.75,30750.40039,20979.75
28-12-2017,10477.90039,30765.55078,20991.30078
29-12-2017,10530.7002,30964.65039,21133.5
02-01-2018,10442.2002,30798.30078,20959.69922
03-01-2018,10443.2002,30973.59961,21101.30078
04-01-2018,10504.7998,31300.65039,21308.34961
05-01-2018,10558.84961,31696.15039,21499.84961
08-01-2018,10623.59961,31919.69922,21719.05078
09-01-2018,10637,31782.05078,21693.40039
10-01-2018,10632.2002,31727.94922,21662.25
11-01-2018,10651.2002,31695.80078,21719.19922
12-01-2018,10681.25,31704.84961,21694.55078
15-01-2018,10741.5498,31639.55078,21697.34961
16-01-2018,10700.4502,31122.19922,21297.25
17-01-2018,10788.5498,31348.05078,21516.44922
18-01-2018,10817,30931.84961,21098
19-01-2018,10894.7002,31165.65039,21308.80078
22-01-2018,10966.2002,31404.59961,21507.5
23-01-2018,11083.7002,31628.30078,21731.80078
24-01-2018,11086,31440.65039,21637.05078
25-01-2018,11069.65039,31013.09961,21455.75
29-01-2018,11130.40039,30891.19922,21272.84961
30-01-2018,11049.65039,30712.40039,21102.5
31-01-2018,11027.7002,30500.30078,20785.19922
01-02-2018,11016.90039,30524.84961,20657.40039
02-02-2018,10760.59961,29656.44922,19760.34961
05-02-2018,10666.5498,29559.05078,19721.65039
06-02-2018,10498.25,29138.84961,19402.15039
07-02-2018,10476.7002,29351.15039,19480.19922
08-02-2018,10576.84961,29827.34961,19827.59961
09-02-2018,10454.9502,29728.94922,19872.25
12-02-2018,10539.75,30171.84961,20149.59961
14-02-2018,10500.90039,30110.25,20152.05078
15-02-2018,10545.5,29833.75,19927.59961
16-02-2018,10452.2998,29501.90039,19701.30078
19-02-2018,10378.40039,29182.55078,19490.65039
20-02-2018,10360.40039,29315.69922,19486.69922
21-02-2018,10397.4502,29190.44922,19474.80078
22-02-2018,10382.7002,28920.44922,19375.09961
23-02-2018,10491.0498,29375.65039,19708.40039
26-02-2018,10582.59961,29646.34961,19854.75
27-02-2018,10554.2998,29534.90039,19681.94922
28-02-2018,10492.84961,29404,19664.90039
01-03-2018,10458.34961,29202.19922,19512.30078
05-03-2018,10358.84961,28892.09961,19327.40039
06-03-2018,10249.25,28623.30078,19097.55078
07-03-2018,10154.2002,28297.80078,18795.30078
08-03-2018,10242.65039,28278.40039,18887.19922
09-03-2018,10226.84961,28290,18773.15039
12-03-2018,10421.40039,28503.05078,18960.75
13-03-2018,10426.84961,28858.30078,19107.65039
14-03-2018,10410.90039,28892.30078,19183.69922
15-03-2018,10360.15039,28904.94922,19258.84961
16-03-2018,10195.15039,28647.59961,19055.44922
19-03-2018,10094.25,28222.05078,18764.34961
20-03-2018,10124.34961,28358.84961,18836.5
21-03-2018,10155.25,28479.05078,18906.75
